,Código Departamento,Nombre Departamento,Código Municipio,Nombre Municipio,Tipo: Municipio / Isla / Área no municipalizada,longitud,Latitud,helper,Tipo de Nombre,Significado
494,25,CUNDINAMARCA,25312,GRANADA,Municipio,"-74,350766","4,519763",CUNDINAMARCAGRANADA,Origen Europeo,En honor a Granada  España 
495,25,CUNDINAMARCA,25317,GUACHETÁ,Municipio,"-73,686972","5,383378",CUNDINAMARCAGUACHETÁ,Origen Indigena,Nombre muisca
496,25,CUNDINAMARCA,25320,GUADUAS,Municipio,"-74,603402","5,072076",CUNDINAMARCAGUADUAS,Origen Indigena,"Nombre muisca, localidad histórica"
497,25,CUNDINAMARCA,25322,GUASCA,Municipio,"-73,877143","4,866719",CUNDINAMARCAGUASCA,Origen Indigena,"Nombre muisca, hace referencia al lado oriental de la sabana"
498,25,CUNDINAMARCA,25324,GUATAQUÍ,Municipio,"-74,790058","4,517517",CUNDINAMARCAGUATAQUÍ,Origen Indigena,"Nombre muisca, municipio ribereño del Magdalena"
499,25,CUNDINAMARCA,25326,GUATAVITA,Municipio,"-73,83293","4,935211",CUNDINAMARCAGUATAVITA,Origen Indigena,Nombre muisca; laguna sagrada origen de la leyenda de El Dorado
500,25,CUNDINAMARCA,25328,GUAYABAL DE SÍQUIMA,Municipio,"-74,467437","4,877968",CUNDINAMARCAGUAYABAL DE SÍQUIMA,Origen Indigena,"Nombre panche, lengua indígena"
501,25,CUNDINAMARCA,25335,GUAYABETAL,Municipio,"-73,815107","4,215306",CUNDINAMARCAGUAYABETAL,Origen Natural,Por el árbol y bosques de guayaba
502,25,CUNDINAMARCA,25339,GUTIÉRREZ,Municipio,"-74,003042","4,254679",CUNDINAMARCAGUTIÉRREZ,Origen por nombre de una persona,Por Ignacio Gutiérrez Vergara fundador
503,25,CUNDINAMARCA,25368,JERUSALÉN,Municipio,"-74,695474","4,562273",CUNDINAMARCAJERUSALÉN,Origen Religioso,En honor a la ciudad bíblica Jerusalén  
504,25,CUNDINAMARCA,25372,JUNÍN,Municipio,"-73,662961","4,79057",CUNDINAMARCAJUNÍN,Origen Europeo,Por región/batalla Junín  Perú 
505,25,CUNDINAMARCA,25377,LA CALERA,Municipio,"-73,968161","4,721104",CUNDINAMARCALA CALERA,Origen Natural,Por la existencia de minas de cal en el área.
506,25,CUNDINAMARCA,25386,LA MESA,Municipio,"-74,461588","4,631028",CUNDINAMARCALA MESA,Origen Natural,Por su ubicación en una meseta.
507,25,CUNDINAMARCA,25394,LA PALMA,Municipio,"-74,391022","5,358816",CUNDINAMARCALA PALMA,Origen Natural,Por la abundancia de palmas en el territorio.
508,25,CUNDINAMARCA,25398,LA PEÑA,Municipio,"-74,394105","5,198945",CUNDINAMARCALA PEÑA,Origen Natural,Por encontrarse junto a una peña o roca prominente.
509,25,CUNDINAMARCA,25402,LA VEGA,Municipio,"-74,336885","4,997768",CUNDINAMARCALA VEGA,Origen Natural,Por las vegas o terrenos bajos y fértiles en su valle.
510,25,CUNDINAMARCA,25407,LENGUAZAQUE,Municipio,"-73,711512","5,306131",CUNDINAMARCALENGUAZAQUE,Origen Indigena,Del muisca: “límite de las tierras del Zaque”
511,25,CUNDINAMARCA,25426,MACHETÁ,Municipio,"-73,608226","5,08007",CUNDINAMARCAMACHETÁ,Origen Indigena,Nombre muisca
512,25,CUNDINAMARCA,25430,MADRID,Municipio,"-74,265854","4,732791",CUNDINAMARCAMADRID,Origen por nombre de una persona,Por Pedro Fernández Madrid
513,25,CUNDINAMARCA,25436,MANTA,Municipio,"-73,540444","5,009008",CUNDINAMARCAMANTA,Origen Indigena,Nombre muisca
514,25,CUNDINAMARCA,25438,MEDINA,Municipio,"-73,348449","4,506298",CUNDINAMARCAMEDINA,Origen Europeo,Probable referencia a Medina del Campo o Medina Sidonia  España 
515,25,CUNDINAMARCA,25473,MOSQUERA,Municipio,"-74,221154","4,70653",CUNDINAMARCAMOSQUERA,Origen Indigena,"Nombre colonial, no indígena"
516,25,CUNDINAMARCA,25483,NARIÑO,Municipio,"-74,824732","4,399837",CUNDINAMARCANARIÑO,Origen por nombre de una persona,Por Antonio Nariño
517,25,CUNDINAMARCA,25486,NEMOCÓN,Municipio,"-73,877888","5,068705",CUNDINAMARCANEMOCÓN,Origen Indigena,Significa “lamento del guerrero” en lengua muisca. fusionados en la época colonial.
518,25,CUNDINAMARCA,25488,NILO,Municipio,"-74,620009","4,305838",CUNDINAMARCANILO,Origen Europeo,Inspirado por el río Nilo  Egipto 
519,25,CUNDINAMARCA,25489,NIMAIMA,Municipio,"-74,38604","5,125992",CUNDINAMARCANIMAIMA,Origen Indigena,Nombre indígena panche
520,25,CUNDINAMARCA,25491,NOCAIMA,Municipio,"-74,379093","5,069466",CUNDINAMARCANOCAIMA,Origen Indigena,Nombre muisca que significa “lugar de descanso del cacique”.
521,25,CUNDINAMARCA,25506,VENECIA,Municipio,"-74,478301","4,089056",CUNDINAMARCAVENECIA,Origen Europeo,Nombrado por la ciudad de Venecia  Italia 
522,25,CUNDINAMARCA,25513,PACHO,Municipio,"-74,156132","5,136907",CUNDINAMARCAPACHO,Origen Indigena,"Nombre muisca, significa 'padre bueno'"
523,25,CUNDINAMARCA,25518,PAIME,Municipio,"-74,152213","5,370487",CUNDINAMARCAPAIME,Origen Indigena,Nombre chibcha que hace referencia a “el cerro o lugar alto”.
524,25,CUNDINAMARCA,25524,PANDI,Municipio,"-74,486641","4,190393",CUNDINAMARCAPANDI,Origen Indigena,Nombre de origen muisca con referencia geográfica local.
525,25,CUNDINAMARCA,25530,PARATEBUENO,Municipio,"-73,212825","4,374832",CUNDINAMARCAPARATEBUENO,Otro Origen,"Origen anecdótico: nombre de finca donde ""paraba bueno” (se podía parar a descansar)"
526,25,CUNDINAMARCA,25535,PASCA,Municipio,"-74,302276","4,308979",CUNDINAMARCAPASCA,Origen Indigena,"Nombre muisca, zona de la balsa muisca"
527,25,CUNDINAMARCA,25572,PUERTO SALGAR,Municipio,"-74,653695","5,465413",CUNDINAMARCAPUERTO SALGAR,Origen por nombre de una persona,En honor a Enrique Salgar
528,25,CUNDINAMARCA,25580,PULÍ,Municipio,"-74,71438","4,682022",CUNDINAMARCAPULÍ,Origen Indigena,Nombre panche
529,25,CUNDINAMARCA,25592,QUEBRADANEGRA,Municipio,"-74,48014","5,118076",CUNDINAMARCAQUEBRADANEGRA,Origen Natural,Por la presencia de una quebrada de aguas oscuras.
530,25,CUNDINAMARCA,25594,QUETAME,Municipio,"-73,863214","4,329884",CUNDINAMARCAQUETAME,Origen Indigena,Nombre muisca
531,25,CUNDINAMARCA,25596,QUIPILE,Municipio,"-74,533705","4,74481",CUNDINAMARCAQUIPILE,Origen Indigena,Nombre panche
532,25,CUNDINAMARCA,25599,APULO,Municipio,"-74,593926","4,520304",CUNDINAMARCAAPULO,Origen Indigena,"Nombre de origen incierto, pequeño caserío cerca del río Bogotá"
533,25,CUNDINAMARCA,25612,RICAURTE,Municipio,"-74,772861","4,282113",CUNDINAMARCARICAURTE,Origen por nombre de una persona,En honor a Antonio Ricaurte
534,25,CUNDINAMARCA,25645,SAN ANTONIO DEL TEQUENDAMA,Municipio,"-74,351443","4,616138",CUNDINAMARCASAN ANTONIO DEL TEQUENDAMA,Origen Religioso,Por San Antonio y el Tequendama santo patrono.
535,25,CUNDINAMARCA,25649,SAN BERNARDO,Municipio,"-74,42296","4,179433",CUNDINAMARCASAN BERNARDO,Origen Religioso,Por San Bernardo santo cristiano.
536,25,CUNDINAMARCA,25653,SAN CAYETANO,Municipio,"-74,024754","5,332938",CUNDINAMARCASAN CAYETANO,Origen Religioso,En honor a San Cayetano  
537,25,CUNDINAMARCA,25658,SAN FRANCISCO,Municipio,"-74,289672","4,972917",CUNDINAMARCASAN FRANCISCO,Origen Religioso,En honor a San Francisco de Asís  
538,25,CUNDINAMARCA,25662,SAN JUAN DE RIOSECO,Municipio,"-74,621919","4,847575",CUNDINAMARCASAN JUAN DE RIOSECO,Origen Religioso,En honor a San Juan  
539,25,CUNDINAMARCA,25718,SASAIMA,Municipio,"-74,432628","4,962167",CUNDINAMARCASASAIMA,Origen Indigena,Nombre panche
540,25,CUNDINAMARCA,25736,SESQUILÉ,Municipio,"-73,796099","5,04476",CUNDINAMARCASESQUILÉ,Origen Indigena,"Nombre muisca, vecino de la laguna de Guatavita"
541,25,CUNDINAMARCA,25740,SIBATÉ,Municipio,"-74,257874","4,492625",CUNDINAMARCASIBATÉ,Origen Indigena,Nombre muisca
542,25,CUNDINAMARCA,25743,SILVANIA,Municipio,"-74,405534","4,381981",CUNDINAMARCASILVANIA,Origen Indigena,Nombre moderno derivado de 'silva' (bosque); pocas raíces indígenas
543,25,CUNDINAMARCA,25745,SIMIJACA,Municipio,"-73,850703","5,505231",CUNDINAMARCASIMIJACA,Origen Indigena,"Nombre muisca, significa 'pico de lechuza'"
544,25,CUNDINAMARCA,25754,SOACHA,Municipio,"-74,215463","4,579268",CUNDINAMARCASOACHA,Origen Indigena,Nombre muisca que significa 'hombre del sol'
545,25,CUNDINAMARCA,25758,SOPÓ,Municipio,"-73,943328","4,915395",CUNDINAMARCASOPÓ,Origen Indigena,Nombre muisca
546,25,CUNDINAMARCA,25769,SUBACHOQUE,Municipio,"-74,172773","4,929118",CUNDINAMARCASUBACHOQUE,Origen Indigena,Nombre muisca
547,25,CUNDINAMARCA,25772,SUESCA,Municipio,"-73,798227","5,103495",CUNDINAMARCASUESCA,Origen Indigena,"Nombre muisca, referente a los peñascos de escalada"
548,25,CUNDINAMARCA,25777,SUPATÁ,Municipio,"-74,235403","5,06162",CUNDINAMARCASUPATÁ,Origen Indigena,Nombre muisca
549,25,CUNDINAMARCA,25779,SUSA,Municipio,"-73,813938","5,455291",CUNDINAMARCASUSA,Origen Indigena,Nombre muisca
550,25,CUNDINAMARCA,25781,SUTATAUSA,Municipio,"-73,853159","5,247482",CUNDINAMARCASUTATAUSA,Origen Indigena,Nombre muisca
551,25,CUNDINAMARCA,25785,TABIO,Municipio,"-74,096461","4,916832",CUNDINAMARCATABIO,Origen Indigena,Nombre muisca
552,25,CUNDINAMARCA,25793,TAUSA,Municipio,"-73,887813","5,196333",CUNDINAMARCATAUSA,Origen Indigena,Nombre muisca que significa “piedra grande”.
553,25,CUNDINAMARCA,25797,TENA,Municipio,"-74,389193","4,655286",CUNDINAMARCATENA,Origen Indigena,"Nombre muisca, al sur de la sabana de Bogotá"
554,25,CUNDINAMARCA,25799,TENJO,Municipio,"-74,143724","4,872014",CUNDINAMARCATENJO,Origen Indigena,Nombre muisca
555,25,CUNDINAMARCA,25805,TIBACUY,Municipio,"-74,452662","4,348605",CUNDINAMARCATIBACUY,Origen Indigena,Nombre muisca
556,25,CUNDINAMARCA,25807,TIBIRITA,Municipio,"-73,504514","5,052278",CUNDINAMARCATIBIRITA,Origen Indigena,Nombre muisca
557,25,CUNDINAMARCA,25815,TOCAIMA,Municipio,"-74,636296","4,459279",CUNDINAMARCATOCAIMA,Origen Indigena,Por el cacique indígena Tocaima
558,25,CUNDINAMARCA,25817,TOCANCIPÁ,Municipio,"-73,91207","4,964641",CUNDINAMARCATOCANCIPÁ,Origen Indigena,Nombre muisca
559,25,CUNDINAMARCA,25823,TOPAIPÍ,Municipio,"-74,300626","5,336224",CUNDINAMARCATOPAIPÍ,Origen Indigena,Nombre indígena muzo-caribe
560,25,CUNDINAMARCA,25839,UBALÁ,Municipio,"-73,531489","4,74762",CUNDINAMARCAUBALÁ,Origen Indigena,Nombre muisca
561,25,CUNDINAMARCA,25841,UBAQUE,Municipio,"-73,933477","4,483788",CUNDINAMARCAUBAQUE,Origen Indigena,Nombre muisca
562,25,CUNDINAMARCA,25843,VILLA DE SAN DIEGO DE UBATÉ,Municipio,"-73,814367","5,307463",CUNDINAMARCAVILLA DE SAN DIEGO DE UBATÉ,Origen Religioso,En honor a San Diego y topónimos locales.
563,25,CUNDINAMARCA,25845,UNE,Municipio,"-74,025183","4,40245",CUNDINAMARCAUNE,Origen Indigena,Nombre muisca
564,25,CUNDINAMARCA,25851,ÚTICA,Municipio,"-74,483154","5,19055",CUNDINAMARCAÚTICA,Origen Europeo,Por ciudad romana Utica en actual Túnez  
565,25,CUNDINAMARCA,25862,VERGARA,Municipio,"-74,346163","5,117258",CUNDINAMARCAVERGARA,Origen por nombre de una persona,Por hacienda llamada Vergara posible propietario
566,25,CUNDINAMARCA,25867,VIANÍ,Municipio,"-74,56132","4,875208",CUNDINAMARCAVIANÍ,Origen Indigena,"Nombre indígena, significado desvirtuado"
567,25,CUNDINAMARCA,25871,VILLAGÓMEZ,Municipio,"-74,195145","5,273024",CUNDINAMARCAVILLAGÓMEZ,Origen por nombre de una persona,Por el apellido Gómez.
568,25,CUNDINAMARCA,25873,VILLAPINZÓN,Municipio,"-73,595704","5,216393",CUNDINAMARCAVILLAPINZÓN,Origen por nombre de una persona,En honor a José Antonio Pinzón.
569,25,CUNDINAMARCA,25875,VILLETA,Municipio,"-74,469686","5,012754",CUNDINAMARCAVILLETA,Origen Indigena,Nombre muisca que significa “tierra de cultivo”.
570,25,CUNDINAMARCA,25878,VIOTÁ,Municipio,"-74,523131","4,43935",CUNDINAMARCAVIOTÁ,Origen Indigena,"Nombre muisca, terminación -ta común ('lugar' o 'sitio')"
571,25,CUNDINAMARCA,25885,YACOPÍ,Municipio,"-74,33806","5,459272",CUNDINAMARCAYACOPÍ,Origen Indigena,"Nombre indígena muzo, posible raíz caribe"
572,25,CUNDINAMARCA,25898,ZIPACÓN,Municipio,"-74,379566","4,759932",CUNDINAMARCAZIPACÓN,Origen Indigena,Nombre muisca: 'lugar del zipa'
573,25,CUNDINAMARCA,25899,ZIPAQUIRÁ,Municipio,"-73,994444","5,025477",CUNDINAMARCAZIPAQUIRÁ,Origen Indigena,"Nombre muisca: 'ciudad del zipa', origen de la sal"
574,27,CHOCÓ,27001,QUIBDÓ,Municipio,"-76,638144","5,682166",CHOCÓQUIBDÓ,Origen Indigena,"Nombre indígena embera, aunque significado desvirtuado"
575,27,CHOCÓ,27006,ACANDÍ,Municipio,"-77,279951","8,512178",CHOCÓACANDÍ,Origen Indigena,"Nombre indígena; pueblo ubicado en el extremo norte del Pacífico colombiano, cercano a Panamá"
576,27,CHOCÓ,27025,ALTO BAUDÓ,Municipio,"-76,974373","5,516221",CHOCÓALTO BAUDÓ,0,
577,27,CHOCÓ,27050,ATRATO,Municipio,"-76,635674","5,531419",CHOCÓATRATO,Origen Natural,Nombrado por el río Atrato que cruza el municipio.
578,27,CHOCÓ,27073,BAGADÓ,Municipio,"-76,416063","5,409681",CHOCÓBAGADÓ,Origen Indigena,Nombre indígena sin dato exacto
579,27,CHOCÓ,27075,BAHÍA SOLANO,Municipio,"-77,401359","6,222807",CHOCÓBAHÍA SOLANO,Origen por nombre de una persona,Por José Celestino Mutis médico y botánico
580,27,CHOCÓ,27077,BAJO BAUDÓ,Municipio,"-77,365717","4,954576",CHOCÓBAJO BAUDÓ,Origen Natural,Por el río Baudó y la geografía local
581,27,CHOCÓ,27099,BOJAYÁ,Municipio,"-76,886773","6,559708",CHOCÓBOJAYÁ,Origen Indigena,Nombre de raíz no precisada relacionado con grupos indígenas locales.
582,27,CHOCÓ,27135,EL CANTÓN DEL SAN PABLO,Municipio,"-76,726844","5,335321",CHOCÓEL CANTÓN DEL SAN PABLO,Origen Natural,En referencia al río San Pablo y un antiguo cantón militar.
583,27,CHOCÓ,27150,CARMEN DEL DARIÉN,Municipio,"-76,970798","7,158294",CHOCÓCARMEN DEL DARIÉN,Origen Religioso,En honor a la Virgen del Carmen  
584,27,CHOCÓ,27160,CÉRTEGUI,Municipio,"-76,607619","5,371373",CHOCÓCÉRTEGUI,Origen Indigena,Nombre de un cacique indígena local.
585,27,CHOCÓ,27205,CONDOTO,Municipio,"-76,650683","5,091003",CHOCÓCONDOTO,Origen Indigena,Nombre del río Condoto voz indígena.
586,27,CHOCÓ,27245,EL CARMEN DE ATRATO,Municipio,"-76,142112","5,899789",CHOCÓEL CARMEN DE ATRATO,Origen Natural,Por la Virgen del Carmen y el río Atrato.
587,27,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,Municipio,"-77,363702","4,259564",CHOCÓEL LITORAL DEL SAN JUAN,Origen Natural,Por estar a orillas del río San Juan.
588,27,CHOCÓ,27361,ISTMINA,Municipio,"-76,68518","5,153946",CHOCÓISTMINA,Origen Natural,Por estar en el istmo que conecta regiones
589,27,CHOCÓ,27372,JURADÓ,Municipio,"-77,762751","7,103619",CHOCÓJURADÓ,Origen Indigena,Topónimo indígena sin significado preciso documentado.
590,27,CHOCÓ,27413,LLORÓ,Municipio,"-76,545147","5,49789",CHOCÓLLORÓ,Origen Indigena,Nombre indígena del municipio ubicado en la confluencia de los ríos Atrato y Andágueda
591,27,CHOCÓ,27425,MEDIO ATRATO,Municipio,"-76,783042","5,994935",CHOCÓMEDIO ATRATO,Origen Natural,Por su ubicación en la zona media del río Atrato.
592,27,CHOCÓ,27430,MEDIO BAUDÓ,Municipio,"-76,950891","5,192471",CHOCÓMEDIO BAUDÓ,Origen Natural,Por estar en la parte media del río Baudó.
593,27,CHOCÓ,27450,MEDIO SAN JUAN,Municipio,"-76,694409","5,098291",CHOCÓMEDIO SAN JUAN,Origen Natural,Por territorio en la región media del río San Juan.
594,27,CHOCÓ,27491,NÓVITA,Municipio,"-76,609467","4,956063",CHOCÓNÓVITA,Otro Origen,"Por las ""novedades"" o el descubrimiento de oro en la zona colonial."
595,27,CHOCÓ,27493,NUEVO BELÉN DE BAJIRÁ,Municipio,"-76,71727","7,3719",CHOCÓNUEVO BELÉN DE BAJIRÁ,Otro Origen,Belén de simbolismo bíblico
596,27,CHOCÓ,27495,NUQUÍ,Municipio,"-77,265507","5,709812",CHOCÓNUQUÍ,Origen Indigena,"En lengua indígena significa “río de los micos”. ""Bajirá"" por río indígena."
597,27,CHOCÓ,27580,RÍO IRÓ,Municipio,"-76,472925","5,1863",CHOCÓRÍO IRÓ,Origen Natural,Nombre del río Iró
598,27,CHOCÓ,27600,RÍO QUITO,Municipio,"-76,740684","5,483667",CHOCÓRÍO QUITO,Origen Natural,Por el río Quito que cruza el municipio. fundamental para la zona.
599,27,CHOCÓ,27615,RIOSUCIO,Municipio,"-77,113156","7,436704",CHOCÓRIOSUCIO,Origen Natural,Por ríos turbulentos en la región.
600,27,CHOCÓ,27660,SAN JOSÉ DEL PALMAR,Municipio,"-76,234227","4,896954",CHOCÓSAN JOSÉ DEL PALMAR,Origen Religioso,Patrocinado por San José  
601,27,CHOCÓ,27745,SIPÍ,Municipio,"-76,643453","4,65262",CHOCÓSIPÍ,Origen Indigena,"Pueblo minero sobre el río Sipí, afluente del río San Juan, nombre indígena que se desconoce"
602,27,CHOCÓ,27787,TADÓ,Municipio,"-76,558571","5,264873",CHOCÓTADÓ,Origen Indigena,Nombre de origen indígena local.
603,27,CHOCÓ,27800,UNGUÍA,Municipio,"-77,092538","8,04406",CHOCÓUNGUÍA,Origen Indigena,Nombre indígena del Pacífico colombiano
604,27,CHOCÓ,27810,UNIÓN PANAMERICANA,Municipio,"-76,630143","5,281108",CHOCÓUNIÓN PANAMERICANA,Otro Origen,Denominación política.
605,41,HUILA,41001,NEIVA,Municipio,"-75,277327","2,935432",HUILANEIVA,Origen Indigena,"Nombre histórico, posible origen importado"
606,41,HUILA,41006,ACEVEDO,Municipio,"-75,888706","1,805173",HUILAACEVEDO,Origen por nombre de una persona,Por José Acevedo y Gómez prócer de independencia
607,41,HUILA,41013,AGRADO,Municipio,"-75,772022","2,25987",HUILAAGRADO,0,
608,41,HUILA,41016,AIPE,Municipio,"-75,239017","3,223996",HUILAAIPE,0,
609,41,HUILA,41020,ALGECIRAS,Municipio,"-75,315389","2,521674",HUILAALGECIRAS,Origen Europeo,En homenaje a Algeciras  España 
610,41,HUILA,41026,ALTAMIRA,Municipio,"-75,788471","2,063841",HUILAALTAMIRA,Origen por nombre de una persona,Por hermanos Altamira colonos
611,41,HUILA,41078,BARAYA,Municipio,"-75,054843","3,152204",HUILABARAYA,Origen por nombre de una persona,En honor a Antonio Baraya general independentista
612,41,HUILA,41132,CAMPOALEGRE,Municipio,"-75,325748","2,686767",HUILACAMPOALEGRE,Otro Origen,Por la alegría del lugar
613,41,HUILA,41206,COLOMBIA,Municipio,"-74,802815","3,376745",HUILACOLOMBIA,Origen Europeo,Por Cristóforo Colombo (Colón)  Italia 
614,41,HUILA,41244,ELÍAS,Municipio,"-75,938301","2,012854",HUILAELÍAS,Origen por nombre de una persona,Por sacerdote Manuel Elías Carvajal
615,41,HUILA,41298,GARZÓN,Municipio,"-75,627057","2,196493",HUILAGARZÓN,Origen Indigena,Nombre con raíz indígena
616,41,HUILA,41306,GIGANTE,Municipio,"-75,547681","2,384031",HUILAGIGANTE,Origen Natural,"Nombrado por una roca de gran tamaño llamada ""La Piedra del Gigante""."
617,41,HUILA,41319,GUADALUPE,Municipio,"-75,757185","2,02426",HUILAGUADALUPE,Origen Religioso,En honor a la Virgen de Guadalupe  
618,41,HUILA,41349,HOBO,Municipio,"-75,447697","2,580812",HUILAHOBO,Origen Natural,Por el árbol hobo (Spondias mombin)
619,41,HUILA,41357,ÍQUIRA,Municipio,"-75,634497","2,649359",HUILAÍQUIRA,Origen Indigena,Nombre indígena
620,41,HUILA,41359,ISNOS,Municipio,"-76,217637","1,929467",HUILAISNOS,Origen Indigena,Nombre indígena
621,41,HUILA,41378,LA ARGENTINA,Municipio,"-75,979763","2,198496",HUILALA ARGENTINA,Origen Europeo,En referencia al país Argentina  
622,41,HUILA,41396,LA PLATA,Municipio,"-75,891254","2,389263",HUILALA PLATA,Origen Natural,Por los hallazgos de plata en los alrededores al momento de la conquista.
623,41,HUILA,41483,NÁTAGA,Municipio,"-75,808756","2,5451",HUILANÁTAGA,Origen Religioso,En honor a la Virgen de las Mercedes  
624,41,HUILA,41503,OPORAPA,Municipio,"-75,995165","2,025088",HUILAOPORAPA,Origen Indigena,Nombre indígena
625,41,HUILA,41518,PAICOL,Municipio,"-75,773158","2,449651",HUILAPAICOL,Origen Indigena,Del nombre de una comunidad indígena local.
626,41,HUILA,41524,PALERMO,Municipio,"-75,435296","2,889649",HUILAPALERMO,Origen Europeo,Por Palermo  Sicilia Italia 
627,41,HUILA,41530,PALESTINA,Municipio,"-76,133251","1,723725",HUILAPALESTINA,Origen Europeo,En referencia a la región de Palestina  
628,41,HUILA,41548,PITAL,Municipio,"-75,804544","2,266618",HUILAPITAL,Origen Natural,Por plantas de pita o fique abundantes en la zona.
629,41,HUILA,41551,PITALITO,Municipio,"-76,049441","1,852631",HUILAPITALITO,Origen Indigena,Nombre indígena de palma amazónica
630,41,HUILA,41615,RIVERA,Municipio,"-75,258753","2,777586",HUILARIVERA,Origen por nombre de una persona,Por José Eustasio Rivera poeta y novelista
631,41,HUILA,41660,SALADOBLANCO,Municipio,"-76,044747","1,9934",HUILASALADOBLANCO,Origen Natural,Por la presencia de fuentes de agua salada clara (sal blanca)
632,41,HUILA,41668,SAN AGUSTÍN,Municipio,"-76,27036","1,881081",HUILASAN AGUSTÍN,Origen Religioso,En honor de San Agustín  
633,41,HUILA,41676,SANTA MARÍA,Municipio,"-75,586223","2,939603",HUILASANTA MARÍA,Origen Religioso,En honor a la Virgen María  
634,41,HUILA,41770,SUAZA,Municipio,"-75,79525","1,976051",HUILASUAZA,Origen Indigena,Nombre que significa 'río de la tierra pequeña' en lengua local
635,41,HUILA,41791,TARQUI,Municipio,"-75,823976","2,111325",HUILATARQUI,Origen Indigena,Por grupo indígena local.
636,41,HUILA,41797,TESALIA,Municipio,"-75,730271","2,486364",HUILATESALIA,Origen Europeo,Por Tesalia  Grecia 
637,41,HUILA,41799,TELLO,Municipio,"-75,138773","3,067538",HUILATELLO,Origen por nombre de una persona,Por José María Tello Salas coronel y héroe de Ayacucho
638,41,HUILA,41801,TERUEL,Municipio,"-75,567034","2,740968",HUILATERUEL,Origen Europeo,En homenaje a Teruel  Aragón España 
639,41,HUILA,41807,TIMANÁ,Municipio,"-75,932167","1,974539",HUILATIMANÁ,Origen Indigena,Nombre indígena que significa 'caliente' o 'caluroso'
640,41,HUILA,41872,VILLAVIEJA,Municipio,"-75,217174","3,218822",HUILAVILLAVIEJA,Origen Indigena,Por pueblo indígena precolombino
641,41,HUILA,41885,YAGUARÁ,Municipio,"-75,518023","2,664694",HUILAYAGUARÁ,Origen Indigena,Por la tribu indígena yaguar.
642,44,LA GUAJIRA,44001,RIOHACHA,Municipio,"-72,911795","11,528588",LA GUAJIRARIOHACHA,Origen Natural,Por el provocativo “riohacha” o rio con desembocadura ancha.
643,44,LA GUAJIRA,44035,ALBANIA,Municipio,"-72,61232","11,151628",LA GUAJIRAALBANIA,Origen Europeo,Por Albania en Europa
644,44,LA GUAJIRA,44078,BARRANCAS,Municipio,"-72,793639","10,958669",LA GUAJIRABARRANCAS,Origen Natural,Llamado así por las barrancas a orillas del río Ranchería.
645,44,LA GUAJIRA,44090,DIBULLA,Municipio,"-73,307598","11,27155",LA GUAJIRADIBULLA,Origen Indigena,Nombre derivado de la comunidad indígena dibulla.
646,44,LA GUAJIRA,44098,DISTRACCIÓN,Municipio,"-72,887405","10,898414",LA GUAJIRADISTRACCIÓN,Otro Origen,"Por el nombre de la finca ""La Distracción"""
647,44,LA GUAJIRA,44110,EL MOLINO,Municipio,"-72,92673","10,653505",LA GUAJIRAEL MOLINO,Origen Natural,Por un molino usado en la antigua hacienda local.
648,44,LA GUAJIRA,44279,FONSECA,Municipio,"-72,846319","10,886734",LA GUAJIRAFONSECA,Origen Indigena,Nombre colonial en zona indígena wayúu
649,44,LA GUAJIRA,44378,HATONUEVO,Municipio,"-72,75904","11,068864",LA GUAJIRAHATONUEVO,Origen Natural,"Por ser un asentamiento de ganado (""hato"") nuevo en la zona."
650,44,LA GUAJIRA,44420,LA JAGUA DEL PILAR,Municipio,"-73,072638","10,511862",LA GUAJIRALA JAGUA DEL PILAR,Origen Religioso,En honor a la Virgen del Pilar  
651,44,LA GUAJIRA,44430,MAICAO,Municipio,"-72,242738","11,378535",LA GUAJIRAMAICAO,Origen Indigena,"Significa ""tierra de muchas aguas"" en wayuunaiki. probablemente de habla awá."
652,44,LA GUAJIRA,44560,MANAURE,Municipio,"-72,438739","11,773767",LA GUAJIRAMANAURE,Origen Indigena,Por el cacique indígena Manaure
653,44,LA GUAJIRA,44650,SAN JUAN DEL CESAR,Municipio,"-73,000629","10,769546",LA GUAJIRASAN JUAN DEL CESAR,Origen Religioso,En honor a San Juan  
654,44,LA GUAJIRA,44847,URIBIA,Municipio,"-72,265906","11,711904",LA GUAJIRAURIBIA,Origen por nombre de una persona,Por Rafael Uribe Uribe general y político
655,44,LA GUAJIRA,44855,URUMITA,Municipio,"-73,012507","10,560169",LA GUAJIRAURUMITA,Origen Indigena,Nombre indígena
656,44,LA GUAJIRA,44874,VILLANUEVA,Municipio,"-72,977583","10,608774",LA GUAJIRAVILLANUEVA,Otro Origen,Por ser una comunidad nueva.
657,47,MAGDALENA,47001,SANTA MARTA,Municipio,"-74,199829","11,204679",MAGDALENASANTA MARTA,Origen Religioso,En honor a Santa Marta de Betania  
658,47,MAGDALENA,47030,ALGARROBO,Municipio,"-74,061132","10,188059",MAGDALENAALGARROBO,Origen Natural,Por el árbol algarrobo
659,47,MAGDALENA,47053,ARACATACA,Municipio,"-74,186702","10,589791",MAGDALENAARACATACA,0,
660,47,MAGDALENA,47058,ARIGUANÍ,Municipio,"-74,236515","9,847047",MAGDALENAARIGUANÍ,0,
